iter,new_cuts,total_cuts,V,ΔV,t_fwd,t_bwd,t_eval,t_iter,t_cum,unique_nodes,bwd_work_units,avg_children_visited,per_stage
18,62,1050,15.098844233956202,0.0012206565891972332,0.27500009536743164,9.58299994468689,0.0,9.858000040054321,156.3219997882843,15,9000,100.0,"[17, 18, 132, 150, 158, 169, 167, 163, 76]"
19,59,1109,15.115816438578308,0.0169722046221068,0.30100011825561523,9.66700005531311,0.0,9.968000173568726,166.28999996185303,16,9000,100.0,"[18, 19, 140, 160, 168, 179, 175, 171, 79]"
20,61,1170,15.119991802650732,0.004175364072423804,0.28099989891052246,9.747999906539917,0.0,10.02899980545044,176.31899976730347,16,9000,100.0,"[19, 20, 149, 170, 177, 189, 184, 180, 82]"
21,59,1229,15.129196807831944,0.00920500518121159,0.2890000343322754,9.9760000705719,0.0,10.265000104904175,186.58399987220764,16,9000,100.0,"[20, 21, 155, 180, 187, 199, 194, 190, 83]"
22,64,1293,15.130253313156862,0.0010565053249180778,0.30699992179870605,9.913000106811523,0.0,10.22000002861023,196.80399990081787,16,9000,100.0,"[21, 22, 164, 190, 197, 209, 204, 200, 86]"
23,65,1358,15.136998948443342,0.006745635286479867,0.29200005531311035,10.06499981880188,0.0,10.35699987411499,207.16099977493286,16,9000,100.0,"[22, 23, 173, 200, 207, 219, 214, 210, 90]"
24,63,1421,15.138579001052141,0.0015800526087996758,0.30700016021728516,10.296000003814697,0.0,10.603000164031982,217.76399993896484,16,9000,100.0,"[23, 24, 182, 210, 217, 229, 224, 219, 93]"
25,65,1486,15.146730171900765,0.008151170848623934,0.312000036239624,10.352999925613403,0.0,10.664999961853027,228.42899990081787,16,9000,100.0,"[24, 25, 192, 220, 227, 239, 234, 229, 96]"
26,62,1548,15.148123797911452,0.0013936260106870435,0.3190000057220459,10.419999837875366,0.0,10.738999843597412,239.16799974441528,16,9000,100.0,"[25, 26, 201, 230, 237, 249, 243, 239, 98]"
27,64,1612,15.151091134984133,0.00296733707268082,0.3080000877380371,10.644999980926514,0.0,10.95300006866455,250.12099981307983,16,9000,100.0,"[26, 27, 211, 240, 247, 259, 253, 249, 100]"
28,62,1674,15.151581073370133,0.0004899383859999773,0.32400012016296387,10.632999897003174,0.0,10.95799994468689,261.0789997577667,16,9000,100.0,"[27, 28, 221, 250, 257, 268, 263, 259, 101]"
29,58,1732,15.161566621433717,0.009985548063584204,0.32700014114379883,10.710999965667725,0.0,11.038000106811523,272.11699986457825,16,9000,100.0,"[28, 29, 227, 259, 266, 278, 273, 269, 103]"
30,63,1795,15.163937797419761,0.0023711759860436388,0.31800007820129395,10.92199993133545,0.0,11.240000009536743,283.356999874115,16,9000,100.0,"[29, 30, 236, 269, 276, 288, 283, 279, 105]"
31,61,1856,15.171724714108723,0.007786916688962364,0.3259999752044678,10.92300009727478,0.0,11.249000072479248,294.60599994659424,16,9000,100.0,"[30, 31, 245, 279, 286, 297, 292, 288, 108]"
32,60,1916,15.172820278131644,0.0010955640229202146,0.33299994468688965,11.433000087738037,0.0,11.766000032424927,306.37199997901917,16,9000,100.0,"[31, 32, 254, 288, 295, 307, 302, 297, 110]"
33,60,1976,15.18225307746509,0.009432799333445985,0.3249998092651367,11.251000165939331,0.0,11.575999975204468,317.94799995422363,16,9000,100.0,"[32, 33, 262, 298, 305, 317, 312, 305, 112]"
34,61,2037,15.184334081784913,0.0020810043198231654,0.34200000762939453,11.384999990463257,0.0,11.726999998092651,329.6749999523163,16,9000,100.0,"[33, 34, 270, 308, 315, 327, 322, 315, 113]"
35,62,2099,15.188253015150176,0.003918933365262944,0.3399999141693115,11.611999988555908,0.0,11.95199990272522,341.6269998550415,16,9000,100.0,"[34, 35, 279, 318, 325, 337, 332, 324, 115]"
36,62,2161,15.188736376990864,0.0004833618406880902,0.35500001907348633,11.650000095367432,0.0,12.005000114440918,353.6319999694824,15,9000,100.0,"[35, 36, 288, 328, 335, 347, 342, 332, 118]"
37,61,2222,15.190771475832936,0.0020350988420716476,0.33099985122680664,11.784000158309937,0.0,12.115000009536743,365.74699997901917,16,9000,100.0,"[36, 37, 297, 338, 345, 357, 350, 341, 121]"
38,59,2281,15.191153716160796,0.00038224032786082773,0.3429999351501465,11.730000019073486,0.0,12.072999954223633,377.8199999332428,16,9000,100.0,"[37, 38, 305, 347, 355, 367, 360, 351, 121]"
39,64,2345,15.192617593088428,0.0014638769276320573,0.36099982261657715,11.998000144958496,0.0,12.358999967575073,390.17899990081787,16,9000,100.0,"[38, 39, 313, 357, 365, 377, 370, 361, 125]"
40,61,2406,15.192831016903906,0.0002134238154773982,0.3580000400543213,12.054999828338623,0.0,12.412999868392944,402.5919997692108,16,9000,100.0,"[39, 40, 323, 367, 375, 387, 379, 370, 126]"
41,62,2468,15.193140704799035,0.0003096878951289739,0.35500001907348633,12.196000099182129,0.0,12.551000118255615,415.14299988746643,16,9000,100.0,"[40, 41, 330, 377, 385, 397, 389, 380, 129]"
42,61,2529,15.193236098866166,9.539406713088283e-5,0.36699986457824707,12.332000017166138,0.0,12.698999881744385,427.8419997692108,16,9000,100.0,"[41, 42, 339, 387, 395, 407, 399, 389, 130]"
43,64,2593,15.19392326610004,0.0006871672338739643,0.3680000305175781,12.355999946594238,0.0,12.723999977111816,440.56599974632263,16,9000,100.0,"[42, 43, 348, 397, 405, 417, 409, 399, 133]"
44,59,2652,15.193999008820219,7.574272017940586e-5,0.36500000953674316,12.414000034332275,0.0,12.779000043869019,453.34499979019165,16,9000,100.0,"[43, 44, 357, 406, 415, 427, 419, 408, 133]"
45,62,2714,15.194378841105351,0.00037983228513205347,0.3919999599456787,12.757000207901001,0.0,13.14900016784668,466.49399995803833,16,9000,100.0,"[44, 45, 366, 415, 425, 437, 429, 418, 135]"
46,64,2778,15.194505912332732,0.00012707122738042642,0.37199997901916504,12.708999872207642,0.0,13.080999851226807,479.57499980926514,16,9000,100.0,"[45, 46, 375, 425, 435, 447, 439, 428, 138]"
47,59,2837,15.195261457602511,0.0007555452697793896,0.37199997901916504,12.914999961853027,0.0,13.286999940872192,492.86199975013733,16,9000,100.0,"[46, 47, 383, 434, 445, 457, 449, 438, 138]"
48,63,2900,15.195385949760915,0.00012449215840426575,0.3860001564025879,12.973000049591064,0.0,13.359000205993652,506.220999956131,16,9000,100.0,"[47, 48, 392, 444, 455, 467, 459, 447, 141]"
49,62,2962,15.195831454074284,0.00044550431336887186,0.3919999599456787,13.313999891281128,0.0,13.705999851226807,519.9269998073578,15,9000,100.0,"[48, 49, 400, 454, 465, 477, 469, 457, 143]"
50,62,3024,15.195919584236139,8.813016185449385e-5,0.38300013542175293,13.123999834060669,0.0,13.506999969482422,533.4339997768402,16,9000,100.0,"[49, 50, 410, 463, 475, 487, 479, 466, 145]"
51,62,3086,15.19632606349739,0.00040647926125103595,0.3959999084472656,13.464999914169312,0.0,13.860999822616577,547.2949995994568,16,9000,100.0,"[50, 51, 419, 472, 485, 497, 489, 476, 147]"
52,67,3153,15.196564929729643,0.00023886623225344294,0.4090001583099365,13.527999877929688,0.0,13.937000036239624,561.2319996356964,16,9000,100.0,"[51, 52, 429, 482, 495, 507, 499, 486, 152]"
53,61,3214,15.200002552889437,0.003437623159793901,0.39499998092651367,13.654000043869019,0.0,14.049000024795532,575.280999660492,16,9000,100.0,"[52, 53, 438, 492, 505, 517, 509, 495, 153]"
54,61,3275,15.200489299039088,0.00048674614965094065,0.4290001392364502,13.741999864578247,0.0,14.171000003814697,589.4519996643066,16,9000,100.0,"[53, 54, 448, 502, 514, 527, 519, 505, 153]"
55,64,3339,15.200968857132269,0.0004795580931808985,0.3919999599456787,13.85700011253357,0.0,14.249000072479248,603.7009997367859,16,9000,100.0,"[54, 55, 456, 512, 524, 537, 529, 514, 158]"
56,60,3399,15.201053093402582,8.423627031284298e-5,0.42100000381469727,13.879999876022339,0.0,14.300999879837036,618.0019996166229,16,9000,100.0,"[55, 56, 466, 522, 534, 547, 539, 522, 158]"
57,63,3462,15.201279355433062,0.0002262620304804841,0.41900014877319336,14.069999933242798,0.0,14.489000082015991,632.4909996986389,16,9000,100.0,"[56, 57, 476, 531, 544, 557, 549, 532, 160]"
58,57,3519,15.201306593000215,2.7237567152837983e-5,0.4179999828338623,14.321000099182129,0.0,14.739000082015991,647.2299997806549,16,9000,100.0,"[57, 58, 483, 541, 554, 567, 558, 541, 160]"
59,60,3579,15.201416251447196,0.00010965844698063165,0.43400001525878906,14.468999862670898,0.0,14.902999877929688,662.1329996585846,16,9000,100.0,"[58, 59, 493, 551, 564, 577, 567, 550, 160]"
60,62,3641,15.201444429471477,2.817802428189964e-5,0.4179999828338623,14.597000122070312,0.0,15.015000104904175,677.1479997634888,16,9000,100.0,"[59, 60, 501, 561, 574, 587, 577, 560, 162]"
61,63,3704,15.201561541073033,0.00011711160155591926,0.41699981689453125,14.48800015449524,0.0,14.90499997138977,692.0529997348785,16,9000,100.0,"[60, 61, 510, 571, 584, 597, 587, 569, 165]"
62,59,3763,15.20161354212732,5.2001054287487136e-5,0.4289999008178711,14.799000024795532,0.0,15.227999925613403,707.280999660492,16,9000,100.0,"[61, 62, 519, 581, 594, 607, 596, 578, 165]"
63,61,3824,15.20440138142813,0.0027878393008098357,0.43199992179870605,14.936000108718872,0.0,15.368000030517578,722.6489996910095,16,9000,100.0,"[62, 63, 529, 591, 604, 617, 606, 587, 165]"
64,60,3884,15.20501432458649,0.000612943158358803,0.44700002670288086,15.026999950408936,0.0,15.473999977111816,738.1229996681213,16,9000,100.0,"[63, 64, 537, 601, 614, 627, 616, 596, 166]"
65,61,3945,15.20576513844758,0.000750813861090549,0.4309999942779541,15.081000089645386,0.0,15.51200008392334,753.6349997520447,16,9000,100.0,"[64, 65, 547, 611, 624, 637, 626, 604, 167]"
66,59,4004,15.20585436999528,8.923154769924224e-5,0.4440000057220459,15.317999839782715,0.0,15.76199984550476,769.3969995975494,16,9000,100.0,"[65, 66, 555, 620, 634, 647, 636, 614, 167]"
67,64,4068,15.210189574707373,0.004335204712093699,0.44300007820129395,15.275000095367432,0.0,15.718000173568726,785.1149997711182,16,9000,100.0,"[66, 67, 565, 630, 644, 657, 646, 624, 169]"
68,59,4127,15.211012728535268,0.0008231538278948847,0.45799994468688965,15.384999990463257,0.0,15.842999935150146,800.9579997062683,16,9000,100.0,"[67, 68, 575, 640, 654, 667, 656, 631, 169]"
69,62,4189,15.212787005187241,0.0017742766519734943,0.45799994468688965,15.634999990463257,0.0,16.092999935150146,817.0509996414185,16,9000,100.0,"[68, 69, 584, 650, 664, 677, 666, 641, 170]"
70,62,4251,15.213126391404248,0.00033938621700713156,0.44500017166137695,15.526999950408936,0.0,15.972000122070312,833.0229997634888,16,9000,100.0,"[69, 70, 593, 660, 674, 687, 676, 650, 172]"
71,60,4311,15.214354528506044,0.001228137101795923,0.46899986267089844,15.891999959945679,0.0,16.360999822616577,849.3839995861053,16,9000,100.0,"[70, 71, 600, 670, 684, 697, 686, 660, 173]"
72,58,4369,15.21458823540377,0.0002337068977258383,0.4650001525878906,15.776000022888184,0.0,16.241000175476074,865.6249997615814,16,9000,100.0,"[71, 72, 609, 679, 694, 707, 696, 667, 174]"
73,61,4430,15.214846616589826,0.0002583811860557006,0.4659998416900635,16.019999980926514,0.0,16.485999822616577,882.110999584198,16,9000,100.0,"[72, 73, 618, 687, 704, 717, 706, 677, 176]"
74,60,4490,15.214883598094682,3.6981504855759795e-5,0.4810001850128174,16.1729998588562,0.0,16.65400004386902,898.764999628067,16,9000,100.0,"[73, 74, 625, 697, 713, 727, 716, 687, 178]"
75,60,4550,15.215363987703359,0.00048038960867735625,0.48200011253356934,16.399999856948853,0.0,16.881999969482422,915.6469995975494,15,9000,100.0,"[74, 75, 635, 707, 723, 737, 726, 695, 178]"
76,58,4608,15.215440802670106,7.68149667464968e-5,0.4630000591278076,16.23900008201599,0.0,16.7020001411438,932.3489997386932,16,9000,100.0,"[75, 76, 642, 716, 733, 747, 736, 703, 180]"
77,57,4665,15.215560016985,0.00011921431489447798,0.49000000953674316,16.59599995613098,0.0,17.085999965667725,949.434999704361,16,9000,100.0,"[76, 77, 650, 725, 743, 757, 745, 712, 180]"
78,57,4722,15.215611764521668,5.1747536668145244e-5,0.4739999771118164,16.638000011444092,0.0,17.111999988555908,966.5469996929169,16,9000,100.0,"[77, 78, 657, 733, 753, 767, 755, 721, 181]"
79,61,4783,15.215862158324365,0.00025039380269653577,0.4700000286102295,16.58999991416931,0.0,17.05999994277954,983.6069996356964,16,9000,100.0,"[78, 79, 667, 743, 763, 777, 765, 730, 181]"
80,64,4847,15.215946435868508,8.427754414341848e-5,0.48200011253356934,16.921000003814697,0.0,17.403000116348267,1001.0099997520447,16,9000,100.0,"[79, 80, 677, 753, 773, 787, 775, 740, 183]"
81,63,4910,15.216409145283071,0.0004627094145632782,0.49699997901916504,16.805000066757202,0.0,17.302000045776367,1018.311999797821,16,9000,100.0,"[80, 81, 687, 763, 783, 797, 785, 750, 184]"
82,59,4969,15.216475004999433,6.585971636141608e-5,0.49900007247924805,17.146999835968018,0.0,17.645999908447266,1035.9579997062683,16,9000,100.0,"[81, 82, 695, 773, 793, 807, 795, 759, 184]"
83,61,5030,15.216759584426208,0.00028457942677562187,0.4939999580383301,17.008000135421753,0.0,17.502000093460083,1053.4599997997284,16,9000,100.0,"[82, 83, 704, 783, 803, 817, 805, 768, 185]"
84,62,5092,15.216776263669066,1.6679242857975396e-5,0.5360000133514404,17.4689998626709,0.0,18.00499987602234,1071.4649996757507,16,9000,100.0,"[83, 84, 714, 793, 813, 827, 815, 777, 186]"
85,60,5152,15.21695217300858,0.0001759093395143907,0.505000114440918,17.47499990463257,0.0,17.980000019073486,1089.4449996948242,16,9000,100.0,"[84, 85, 722, 803, 823, 837, 825, 786, 187]"
86,56,5208,15.21698445613378,3.228312519887311e-5,0.4939999580383301,17.373000144958496,0.0,17.867000102996826,1107.311999797821,16,9000,100.0,"[85, 86, 730, 812, 833, 847, 835, 793, 187]"
87,60,5268,15.217227091847965,0.00024263571418536856,0.5,17.638000011444092,0.0,18.138000011444092,1125.4499998092651,16,9000,100.0,"[86, 87, 738, 822, 843, 857, 845, 802, 188]"
88,60,5328,15.217389025100479,0.00016193325251379065,0.5139999389648438,17.80299997329712,0.0,18.316999912261963,1143.766999721527,16,9000,100.0,"[87, 88, 746, 832, 853, 867, 855, 812, 188]"
89,60,5388,15.219536729833578,0.0021477047330993315,0.5239999294281006,17.802000045776367,0.0,18.325999975204468,1162.0929996967316,16,9000,100.0,"[88, 89, 756, 841, 863, 877, 865, 820, 189]"
90,61,5449,15.219883898074224,0.0003471682406459564,0.5210001468658447,18.049000024795532,0.0,18.570000171661377,1180.662999868393,16,9000,100.0,"[89, 90, 764, 850, 873, 887, 875, 830, 191]"
91,60,5509,15.220809415609272,0.0009255175350482148,0.5339999198913574,17.912999868392944,0.0,18.4469997882843,1199.1099996566772,16,9000,100.0,"[90, 91, 772, 860, 883, 897, 885, 840, 191]"
92,62,5571,15.220930817826282,0.00012140221700995824,0.5329999923706055,18.313000202178955,0.0,18.84600019454956,1217.9559998512268,16,9000,100.0,"[91, 92, 781, 870, 893, 907, 895, 850, 192]"
93,63,5634,15.221214194138936,0.00028337631265351604,0.5439999103546143,18.227999925613403,0.0,18.771999835968018,1236.7279996871948,16,9000,100.0,"[92, 93, 790, 880, 903, 917, 905, 860, 194]"
94,61,5695,15.221274085315832,5.989117689608747e-5,0.5360000133514404,18.700999975204468,0.0,19.236999988555908,1255.9649996757507,16,9000,100.0,"[93, 94, 798, 890, 913, 927, 915, 870, 195]"
95,62,5757,15.221699653433772,0.00042556811794014493,0.5379998683929443,18.636000156402588,0.0,19.174000024795532,1275.1389997005463,16,9000,100.0,"[94, 95, 807, 900, 923, 937, 925, 880, 196]"
96,60,5817,15.221767710045038,6.805661126563223e-5,0.5469999313354492,18.711999893188477,0.0,19.258999824523926,1294.3979995250702,16,9000,100.0,"[95, 96, 816, 910, 933, 947, 935, 889, 196]"
97,60,5877,15.221874677953712,0.0001069679086747044,0.564000129699707,18.91700005531311,0.0,19.481000185012817,1313.878999710083,14,9000,100.0,"[96, 97, 824, 920, 943, 957, 945, 899, 196]"
98,63,5940,15.221917503579832,4.2825626119125104e-5,0.5389997959136963,19.040000200271606,0.0,19.578999996185303,1333.4579997062683,16,9000,100.0,"[97, 98, 834, 930, 953, 967, 955, 909, 197]"
99,62,6002,15.222123870963683,0.00020636738385171327,0.5420000553131104,18.941999912261963,0.0,19.483999967575073,1352.9419996738434,16,9000,100.0,"[98, 99, 843, 940, 963, 977, 965, 919, 198]"
100,60,6062,15.222162108950053,3.8237986370148747e-5,0.5659999847412109,19.302000045776367,0.0,19.868000030517578,1372.809999704361,16,9000,100.0,"[99, 100, 852, 950, 973, 987, 975, 928, 198]"
101,61,6123,15.22233128654939,0.00016917759933576804,0.5759999752044678,19.585999965667725,0.0,20.161999940872192,1392.9719996452332,16,9000,100.0,"[100, 101, 861, 960, 983, 997, 985, 937, 199]"
102,59,6182,15.222348134823774,1.684827438452885e-5,0.5720000267028809,19.34599995613098,0.0,19.917999982833862,1412.889999628067,16,9000,100.0,"[101, 102, 869, 970, 993, 1007, 995, 946, 199]"
103,62,6244,15.222478339262922,0.00013020443914868451,0.565000057220459,19.545000076293945,0.0,20.110000133514404,1432.9999997615814,16,9000,100.0,"[102, 103, 878, 980, 1003, 1017, 1005, 956, 200]"
104,59,6303,15.222509653182088,3.131391916610937e-5,0.5759999752044678,19.794999837875366,0.0,20.370999813079834,1453.3709995746613,16,9000,100.0,"[103, 104, 885, 990, 1013, 1027, 1015, 965, 201]"
105,59,6362,15.222671578706239,0.0001619255241500639,0.5760002136230469,19.63699984550476,0.0,20.213000059127808,1473.583999633789,16,9000,100.0,"[104, 105, 892, 1000, 1023, 1037, 1025, 975, 201]"
106,61,6423,15.222693874519337,2.229581309798334e-5,0.621999979019165,20.128999948501587,0.0,20.750999927520752,1494.3349995613098,16,9000,100.0,"[105, 106, 899, 1010, 1033, 1047, 1035, 985, 203]"
107,58,6481,15.222746280229131,5.240570979481163e-5,0.5730001926422119,19.918999910354614,0.0,20.492000102996826,1514.8269996643066,16,9000,100.0,"[106, 107, 906, 1020, 1043, 1057, 1044, 994, 204]"
108,58,6539,15.222753284156365,7.00392723373966e-6,0.5869998931884766,20.15500020980835,0.0,20.742000102996826,1535.5689997673035,16,9000,100.0,"[107, 108, 914, 1030, 1053, 1067, 1054, 1001, 205]"
109,62,6601,15.222791737704856,3.845354849119076e-5,0.6150000095367432,19.97499990463257,0.0,20.58999991416931,1556.1589996814728,16,9000,100.0,"[108, 109, 924, 1040, 1063, 1077, 1064, 1010, 206]"
110,61,6662,15.222798847083642,7.109378785230547e-6,0.5969998836517334,20.734000205993652,0.0,21.331000089645386,1577.4899997711182,16,9000,100.0,"[109, 110, 933, 1050, 1073, 1087, 1074, 1019, 207]"
111,62,6724,15.222841230625091,4.2383541449808604e-5,0.6099998950958252,20.575999975204468,0.0,21.185999870300293,1598.6759996414185,16,9000,100.0,"[110, 111, 943, 1060, 1083, 1097, 1084, 1029, 207]"
112,58,6782,15.22284767372052,6.443095427854928e-6,0.5990002155303955,20.71999979019165,0.0,21.319000005722046,1619.9949996471405,16,9000,100.0,"[111, 112, 952, 1070, 1093, 1107, 1094, 1036, 207]"
113,59,6841,15.222863903772641,1.6230052121812832e-5,0.6060001850128174,20.46399998664856,0.0,21.070000171661377,1641.0649998188019,16,9000,100.0,"[112, 113, 961, 1080, 1103, 1117, 1104, 1044, 207]"
114,61,6902,15.222867048500508,3.144727866555286e-6,0.5979998111724854,20.931000232696533,0.0,21.52900004386902,1662.593999862671,16,9000,100.0,"[113, 114, 971, 1090, 1113, 1127, 1114, 1053, 207]"
115,57,6959,15.222923581513655,5.6533013147230804e-5,0.6059999465942383,20.74399995803833,0.0,21.34999990463257,1683.9439997673035,16,9000,100.0,"[114, 115, 978, 1100, 1123, 1137, 1123, 1062, 207]"
116,61,7020,15.222934104704276,1.0523190621114509e-5,0.6150000095367432,20.8510000705719,0.0,21.466000080108643,1705.409999847412,16,9000,100.0,"[115, 116, 988, 1110, 1133, 1147, 1133, 1071, 207]"
117,59,7079,15.222949693087015,1.5588382739295525e-5,0.6069998741149902,21.259999990463257,0.0,21.866999864578247,1727.2769997119904,16,9000,100.0,"[116, 117, 994, 1120, 1143, 1157, 1143, 1080, 209]"
118,60,7139,15.222952325252628,2.632165612581616e-6,0.6170001029968262,21.134999990463257,0.0,21.752000093460083,1749.0289998054504,16,9000,100.0,"[117, 118, 1003, 1130, 1153, 1166, 1153, 1090, 209]"
119,59,7198,15.22297000861055,1.7683357922848586e-5,0.5920000076293945,21.223999977111816,0.0,21.81599998474121,1770.8449997901917,16,9000,100.0,"[118, 119, 1012, 1140, 1163, 1176, 1162, 1098, 210]"
120,61,7259,15.223065848552299,9.583994174811039e-5,0.6210000514984131,21.765999794006348,0.0,22.38699984550476,1793.2319996356964,16,9000,100.0,"[119, 120, 1020, 1150, 1173, 1186, 1172, 1108, 211]"
121,63,7322,15.223116285569276,5.043701697715619e-5,0.6410000324249268,22.09600019454956,0.0,22.737000226974487,1815.968999862671,16,9000,100.0,"[120, 121, 1029, 1160, 1183, 1196, 1182, 1118, 213]"
122,57,7379,15.223369861936487,0.0002535763672106839,0.6189999580383301,21.822999954223633,0.0,22.441999912261963,1838.4109997749329,16,9000,100.0,"[121, 122, 1038, 1170, 1192, 1206, 1192, 1125, 213]"
123,59,7438,15.22339052498536,2.066304887371473e-5,0.6559998989105225,21.771000146865845,0.0,22.427000045776367,1860.8379998207092,16,9000,100.0,"[122, 123, 1046, 1180, 1202, 1216, 1202, 1134, 213]"
124,59,7497,15.22359043490288,0.0001999099175193919,0.6369998455047607,21.755000114440918,0.0,22.39199995994568,1883.229999780655,16,9000,100.0,"[123, 124, 1055, 1190, 1212, 1226, 1212, 1142, 213]"
125,61,7558,15.22363660158871,4.616668583068417e-5,0.6440000534057617,22.638999938964844,0.0,23.282999992370605,1906.5129997730255,16,9000,100.0,"[124, 125, 1064, 1200, 1222, 1236, 1222, 1152, 213]"
126,58,7616,15.223739689937316,0.00010308834860595084,0.6600000858306885,22.310999870300293,0.0,22.97099995613098,1929.4839997291565,16,9000,100.0,"[125, 126, 1072, 1210, 1232, 1246, 1232, 1159, 214]"
127,62,7678,15.223751178545067,1.1488607750465007e-5,0.6500000953674316,22.556999921798706,0.0,23.207000017166138,1952.6909997463226,16,9000,100.0,"[126, 127, 1082, 1220, 1242, 1256, 1242, 1168, 215]"
128,60,7738,15.223867011752594,0.00011583320752706072,0.7090001106262207,22.620999813079834,0.0,23.329999923706055,1976.0209996700287,16,9000,100.0,"[127, 128, 1090, 1230, 1252, 1266, 1252, 1178, 215]"
129,61,7799,15.223898161409148,3.114965655370838e-5,0.6710000038146973,23.062000036239624,0.0,23.73300004005432,1999.753999710083,16,9000,100.0,"[128, 129, 1099, 1240, 1262, 1276, 1262, 1188, 215]"
130,59,7858,15.224062818730424,0.00016465732127635135,0.6640000343322754,22.926000118255615,0.0,23.59000015258789,2023.343999862671,16,9000,100.0,"[129, 130, 1107, 1250, 1272, 1286, 1272, 1196, 216]"
131,59,7917,15.224085675569631,2.2856839207108237e-5,0.6609997749328613,22.85199999809265,0.0,23.512999773025513,2046.8569996356964,16,9000,100.0,"[130, 131, 1116, 1260, 1282, 1296, 1282, 1204, 216]"
132,59,7976,15.22416080204676,7.512647712815124e-5,0.6540000438690186,22.884999990463257,0.0,23.539000034332275,2070.3959996700287,16,9000,100.0,"[131, 132, 1125, 1270, 1292, 1306, 1292, 1212, 216]"
133,57,8033,15.224178177693464,1.737564670456493e-5,0.6679999828338623,23.22000002861023,0.0,23.888000011444092,2094.283999681473,16,9000,100.0,"[132, 133, 1134, 1279, 1302, 1316, 1302, 1219, 216]"
134,60,8093,15.224252840726335,7.466303287095855e-5,0.6779999732971191,23.5770001411438,0.0,24.255000114440918,2118.5389997959137,16,9000,100.0,"[133, 134, 1142, 1289, 1312, 1326, 1312, 1229, 216]"
135,60,8153,15.224281153864524,2.8313138189517417e-5,0.6719999313354492,23.608999967575073,0.0,24.280999898910522,2142.819999694824,16,9000,100.0,"[134, 135, 1152, 1299, 1322, 1336, 1322, 1237, 216]"
